FID,Flood_Binary,DEM_cut_rs,Soil_types,River_dens,Distance_t,Land_use_2,Curve_Stud,Aspect_Stu,Slope_Stud,POINT_X,POINT_Y
2342,0,236,2,0,5161.109863,15,0,-1,0,-97.38679671,49.20955309
2343,1,235,2,0.229955003,742.6140137,15,-0.0210901,251.3410034,1.016270041,-97.31557021,49.20853608
2344,1,236,2,0.764223993,457.5,15,-0.071384199,28.42670059,0.817014992,-97.3044543,49.2083734
2345,1,237,2,0.596529007,570.59198,15,0,-1,0,-97.31063898,49.20819417
2346,1,236,2,0,4958.700195,15,0,-1,0,-97.21966676,49.20655752
2347,0,236,2,0,5208.330078,15,0,-1,0,-97.38641132,49.20873808
2348,1,236,2,0.272664011,705.3189697,15,0,2.985790014,0.006641,-97.31312753,49.2076908
2349,1,237,2,0.699019015,555,15,-0.025537601,54.57490158,1.01868999,-97.30654044,49.20759438
2350,1,236,2,0,1308.619995,15,0,-1,0,-97.27195876,49.20708205
2351,1,236,2,0,5068.379883,15,0,-1,0,-97.2180298,49.20626239
2352,0,232,2,0,2610.98999,15,0,-1,0,-97.34689595,49.20790928
2353,1,237,2,0,3752.129883,15,-0.126475006,97.23739624,0.865473986,-97.23656433,49.20627706
2354,1,236,2,0,5178.689941,15,0,-1,0,-97.21639285,49.20596724
2355,1,235,2,0,2688.100098,10,0.034506898,37.89479828,0.605642021,-97.2518056,49.20623894
2356,1,236,2,0,4937.959961,15,0,-1,0,-97.21969582,49.20574833
2357,1,236,2,0,5289.600098,15,0,-1,0,-97.21475593,49.20567206
2358,1,236,2,0,5642.290039,15,0,-1,0,-97.20981607,49.20559558
2359,0,243,2,0,15539.7998,15,0,-1,0,-97.55689721,49.2101848
2360,1,236,2,0,1245.180054,15,-0.021424601,15.4698,0.109185003,-97.27239864,49.206279
2361,1,236,2,0.652879,304.0969849,15,0,-1,0,-97.28722832,49.20623004
2362,1,236,2,0,1178.339966,15,0.03827,104.1119995,0.864650011,-97.27323139,49.20602158
2363,1,236,2,0,5336.350098,15,0,-1,0,-97.21395206,49.20511987
2364,1,236,2,0,5483.580078,15,0,-1,0,-97.2118938,49.20508802
2365,0,238,2,0,9879.379883,15,0,-1,0,-97.15097107,49.20412849
2366,0,237,2,0,8193.169922,15,0,-1,0,-97.44450725,49.20818589
2367,0,237,2,0,5998.410156,15,-0.0623338,46.67440033,0.384227991,-97.4021002,49.20760687
2368,0,235,2,0,4507.669922,15,0,-1,0,-97.37533918,49.20723347
2369,1,236,2,0.0699156,963.1589966,15,-0.038953301,36.44820023,0.243333995,-97.3164669,49.20639015
2370,1,237,2,0.351841986,772.3179932,15,-0.123255,127.0169983,0.703339994,-97.31111501,49.206312
2371,1,235,2,0.708095014,143.095993,15,-0.00213459,206.8379974,1.034260035,-97.2913544,49.20602129
2372,1,235,2,0.339379013,639.7459717,15,0.019579301,54.24720001,0.368158996,-97.28147421,49.20587467
2373,1,237,2,0,2855.639893,15,-0.00615183,206.2299957,1.03234005,-97.2489525,49.20538607
2374,1,237,2,0,3027.290039,15,-0.00748589,1.551020026,0.055645902,-97.24648253,49.20534859
2375,0,243,2,0,13451.2002,15,0,-1,0,-97.52603936,49.20898545
2376,1,236,2,0,5384.040039,15,0,-1,0,-97.2131482,49.20456768
2377,0,237,2,0,7064.52002,15,0,-1,0,-97.42352657,49.20736162
2378,1,235,1,0,3212.77002,15,-0.0465574,282.3710022,2.546030045,-97.24362002,49.20476533
2379,0,238,2,0,10370.7998,15,0,-1,0,-97.47911747,49.20783728
2380,1,236,2,0,4577.410156,15,0.066305697,127.3389969,0.86885798,-97.22428204,49.20419968
2381,1,236,2,0,4866.180176,15,-0.0234592,38.04589844,0.126571998,-97.22017527,49.20386658
2382,1,234,2,0.095092401,892.34198,15,0.033947099,66.99900055,0.279843986,-97.27658103,49.20445236
2383,1,235,2,0,1036.949951,15,0,-1,0,-97.27452274,49.20442162
2384,0,237,2,0,6486.720215,15,0,-1,0,-97.40997467,49.20609632
2385,1,234,2,0.011078,945.2379761,15,-0.0904487,225.9140015,1.249819994,-97.31528685,49.20475369
2386,1,235,2,0.0106115,948.0900269,15,-0.028423499,234.6089935,1.272899985,-97.31446351,49.20474167
2387,1,237,2,0,3620.290039,10,-0.073918998,67.82649994,0.42098701,-97.23748357,49.20359232
2388,0,236,2,0,5639.740234,17,0,-1,0,-97.39186869,49.20557572
2389,0,236,2,0,5373.5,15,0,-1,0,-97.38816345,49.20552406
2390,1,236,2,0,2768.590088,15,0,-1,0,-97.24943083,49.20350419
2391,1,236,2,0,5413.709961,15,0,-1,0,-97.21238326,49.20293657
2392,1,236,2,0,5859.200195,15,0,-1,0,-97.20620878,49.20284082
2393,1,236,1,0,5516.470215,15,0,-1,0,-97.39023067,49.20528303
2394,1,234,2,0.467364013,493.6350098,15,0,-1,0,-97.28196067,49.2037229
2395,1,236,2,0,5795.72998,15,0,-1,0,-97.2070418,49.20258388
2396,0,238,2,0,9940.129883,15,0,-1,0,-97.47093283,49.20610996
2397,0,232,2,0,2393.01001,15,0,-1,0,-97.34618953,49.20439079
2398,1,229,1,0.722436011,45.4836998,15,0,-1,0,-97.29555463,49.20365448
2399,1,237,2,0,3307.72998,15,-0.00944747,15.33940029,0.0629768,-97.24162872,49.20284588
2400,1,236,2,0,5197.259766,15,0,-1,0,-97.21528412,49.20244169
2401,1,236,2,0,5494.399902,15,0,-1,0,-97.21116783,49.20237799
2402,0,237,2,0,7013.629883,15,0,-1,0,-97.19017497,49.20205086
2403,1,235,2,0.096202202,950.934021,15,-0.0184102,61.07690048,0.160802007,-97.27539297,49.20308524
2404,1,236,2,0,2223.389893,15,0,-1,0,-97.25686894,49.20280708
2405,1,236,2,0,2601.620117,15,0,-1,0,-97.2515176,49.20272617
2406,1,236,2,0,5609.5,15,0,-1,0,-97.20953105,49.20208275
2407,0,237,2,0,6771.810059,15,-0.047653101,266.0820007,1.04806006,-97.19347777,49.2018327
2408,0,237,2,0,7532.609863,15,0,-1,0,-97.42895581,49.20500675
2409,1,237,2,0,3849.449951,14,-0.052356999,128.8480072,0.856980026,-97.23383643,49.20191732
2410,1,236,2,0,4858.029785,15,0,-1,0,-97.21984111,49.2017024
2411,1,236,2,0,5244.830078,15,0,-1,0,-97.21449,49.20161978
2412,1,236,2,0,5393.72998,15,0,-1,0,-97.21243189,49.20158794
2413,1,236,2,0.0283687,799.7969971,15,0,-1,0,-97.31123447,49.20280536
2414,1,237,2,0,3874.149902,14,-0.0277662,185.6089935,0.987083018,-97.23343441,49.2016413
2415,0,243,2,0,15159.7998,11,0,-1,0,-97.54920005,49.20577042
2416,0,237,2,0,8426.459961,15,0,-1,0,-97.44421405,49.20440371
2417,1,237,2,0.689176977,276.1789856,15,0.083856396,83.62200165,1.513190031,-97.29807088,49.20234222
2418,1,229,1,0.787684023,15,18,0.0250577,24.43429947,0.207205996,-97.29148454,49.20224495
2419,1,236,2,0,2106.949951,15,0,-1,0,-97.25814177,49.20174678
2420,1,236,2,0,3810.209961,15,0.0054391,24.69470024,0.0742025,-97.23426727,49.20138416
2421,0,242,2,0,12135.7002,15,0.119827002,79.25859833,0.660205007,-97.50391914,49.20492279
2422,0,239,2,0,11706.2998,15,0,-1,0,-97.4973318,49.20483726
2423,1,237,2,0.257369012,852.0999756,15,0,-1,0,-97.30754801,49.20221164
2424,0,238,1,0.771193027,49.8771019,10,-0.095228799,222.1699982,1.688449979,-97.2882007,49.20192644
2425,1,234,2,0.507452011,496.3880005,15,-0.0321192,-0.443417996,0.828696012,-97.28161446,49.20182861
2426,1,235,2,0,1040.420044,15,0.00264724,57.08359909,0.105885997,-97.2733817,49.2017058
2427,1,236,2,0,3805.719971,15,0,-1,0,-97.23427687,49.20111443
2428,1,236,2,0,4876.709961,15,0,-1,0,-97.21945854,49.20088687
2429,1,236,2,0,5861.350098,15,0,-1,0,-97.20587523,49.20067661
2430,1,238,2,0.347490013,705.3189697,15,0,-1,0,-97.30508734,49.20190567
2431,1,236,2,0,3623.27002,15,0,-1,0,-97.23675621,49.20088244
2432,1,237,2,0,4575.25,15,-0.054487601,117.9919968,0.617555976,-97.22358439,49.20068054
2433,0,237,2,0,6657.75,15,0,-1,0,-97.40801145,49.20310066
2434,1,236,2,0,5509.450195,15,0,-1,0,-97.39072117,49.20286099
2435,1,237,2,0.032261401,753.4420166,15,-0.051759999,170.2570038,0.940900981,-97.30962464,49.2017023
2436,1,237,1,0.785772026,99.01360321,15,-0.259110004,213.3090057,4.002099991,-97.28780769,49.20138086
2437,1,238,2,0.725404024,162.4640045,15,-0.0303216,40.48320007,0.260286003,-97.28657278,49.20136254
2438,1,236,2,0,1968.319946,15,0,-1,0,-97.25981671,49.20096241
2439,1,236,2,0,2494.649902,15,0,-1,0,-97.25240744,49.2008505
2440,1,236,2,0,3767.689941,15,0,-1,0,-97.2347077,49.20058126
2441,1,237,1,0,4542.080078,15,-0.043893799,116.9919968,0.909649014,-97.22400567,49.20041714
2442,1,236,2,0,4691.209961,15,0.022652499,55.0442009,0.605292022,-97.2219476,49.20038547
2443,0,238,2,0,9028.589844,15,0,-1,0,-97.16226508,49.19945098
2444,1,238,2,0.279291987,836.8289795,15,0.049348898,170.3329926,0.941318989,-97.30675235,49.20139034
2445,1,235,2,0,3199.01001,15,0.083479397,90.81880188,0.755298972,-97.24253805,49.20043083
2446,0,237,2,0,8848.669922,15,0,-1,0,-97.45001995,49.20313242
2447,1,233,2,1.121850014,279.4190063,15,0.057224099,198.1629944,1.651479959,-97.29564736,49.20095709
2448,1,237,2,0.645314991,288.92099,15,-0.047940999,32.47240067,0.878543973,-97.28412163,49.20078639
2449,0,237,2,0,6749.049805,15,0,-1,0,-97.19356622,49.19940518
2450,1,237,2,0.107064001,742.6140137,15,0,-1,0,-97.30841732,49.20087499
2451,0,236,2,0,5609.660156,15,0,-1,0,-97.20921685,49.19937909
2452,1,237,2,0,4142.040039,15,-0.051532801,173.4720001,0.980472982,-97.2293952,49.19942041
2453,1,236,2,0,4889.419922,15,0,-1,0,-97.21910505,49.19926215
2454,1,236,2,0,5338.209961,15,0,-1,0,-97.21293101,49.19916676
2455,1,235,2,0,3571.72998,15,0,13.86919975,0.0346407,-97.23722537,49.19927033
2456,1,236,2,0,3960.090088,15,-0.018962801,83.33460236,0.460530996,-97.23187447,49.19918852
2457,1,236,2,0,2435.5,15,0,-1,0,-97.25287609,49.19923833
2458,1,238,2,1.069390059,555.4050293,15,0.00925799,63.23149872,0.832284987,-97.29939834,49.19966301
2459,1,236,2,1.223469973,453.7340088,15,-0.061973602,70.95529938,1.907809973,-97.29692859,49.19962661
2460,0,237,2,0,1102.579956,15,0,-1,0,-97.27140815,49.19924738
2461,1,235,2,0,3237.600098,15,0,-1,0,-97.2417722,49.1987999
2462,1,236,2,0.239333004,863.5089722,15,0,-1,0,-97.27471047,49.19902689
2463,1,235,2,0,2160.159912,15,0.136745006,136.1320038,0.753418982,-97.25659957,49.19875486
2464,1,239,2,0.643967986,721.71698,15,0.022507301,197.2180023,0.829088986,-97.30517954,49.19920826
2465,1,236,2,1.322729945,504.4549866,15,0.00848932,66.28939819,1.396819949,-97.29694712,49.19908713
2466,1,236,1,1.20599997,405.276001,15,-0.071579397,217.1139984,1.853649974,-97.2944774,49.19905068
2467,1,236,2,0.266306996,826.3629761,15,0,-1,0,-97.27513147,49.1987633
2468,1,235,2,0,2067.340088,15,0,-1,0,-97.25784387,49.19850376
2469,1,235,2,0,3292.72998,15,0,-1,0,-97.24096812,49.1982479
2470,1,236,2,0,2512.620117,15,0,-1,0,-97.2516793,49.19814071
2471,1,236,2,0,2602.360107,15,0,-1,0,-97.25044449,49.198122
2472,1,237,1,0,4729.049805,15,-0.00477211,127.0169983,0.703339994,-97.22122113,49.1976755
2473,1,238,2,0.48872599,699.2639771,15,-0.034738399,140.0410004,0.807830989,-97.30684446,49.19869293
2474,1,235,2,0,2031.77002,15,0,-1,0,-97.25827443,49.1979705
2475,1,236,2,0,2510.469971,15,0,-1,0,-97.25168881,49.19787097
2476,1,237,2,0,4877.810059,15,-0.047533002,13.22070026,0.310894996,-97.21917286,49.19737405
2477,0,238,2,0,9772.120117,15,0,-1,0,-97.46286586,49.2006054
2478,1,235,2,0.254940003,340.4039917,15,-0.064884096,211.0839996,1.01710999,-97.31261631,49.19850755
2479,1,239,2,0.923238993,599.4550171,15,0,-1,0,-97.30356074,49.19837486
2480,1,236,2,0,5236.069824,15,0,-1,0,-97.21425324,49.19675831
